"year","team","name","salary","playerID"
2020,"cincinnati-reds","Tucker Barnhart",1733796,571466
2020,"cincinnati-reds","Michael Lorenzen",1379630,547179
2020,"cincinnati-reds","Curt Casali",541667,592200
2020,"cincinnati-reds","Archie Bradley",534592,605151
2020,"cincinnati-reds","Brian Goodwin",340520,571718
2020,"cincinnati-reds","Luis Castillo",245741,622491
2020,"cincinnati-reds","Tyler Mahle",225849,641816
2020,"cincinnati-reds","Jesse Winker",224074,608385
2020,"cincinnati-reds","Amir Garrett",220370,607237
2020,"cincinnati-reds","Robert Stephenson",219259,596112
2020,"cincinnati-reds","Lucas Sims",213889,608371
2020,"cincinnati-reds","Kyle Farmer",211481,571657
2020,"cincinnati-reds","Nick Senzel",211111,669222
2020,"cincinnati-reds","Tejay Antone",196245,622088
2020,"cincinnati-reds","Aristides Aquino",124600,606157
2021,"cincinnati-reds","Joey Votto",25000000,458015
2021,"cincinnati-reds","Nick Castellanos",13849496,592206
2021,"cincinnati-reds","Eugenio Suarez",10785714,553993
2021,"cincinnati-reds","Wade Miley",8000000,489119
2021,"cincinnati-reds","Shogo Akiyama",7000000,673451
2021,"cincinnati-reds","Luis Castillo",4200000,622491
2021,"cincinnati-reds","Tucker Barnhart",4187500,571466
2021,"cincinnati-reds","Jesse Winker",3150000,608385
2021,"cincinnati-reds","Tyler Mahle",2200000,641816
2021,"cincinnati-reds","Sean Doolittle",1500000,448281
2021,"cincinnati-reds","Amir Garrett",1500000,607237
2021,"cincinnati-reds","Tyler Naquin",1500000,571980
2021,"cincinnati-reds","Heath Hembree",1095360,592390
2021,"cincinnati-reds","Kyle Farmer",640000,571657
2021,"cincinnati-reds","Aristides Aquino",579000,606157
2021,"cincinnati-reds","Jonathan India",570500,663697
2021,"cincinnati-reds","Tyler Stephenson",570500,663886
2021,"cincinnati-reds","Ryan Hendrix",499921,641682
2021,"cincinnati-reds","Cionel Perez",433998,672335
2021,"cincinnati-reds","Brad Brach",414045,542960
2021,"cincinnati-reds","Vladimir Gutierrez",392576,661269
2021,"cincinnati-reds","Mike Freeman",380308,502273
2021,"cincinnati-reds","Art Warren",368040,605521
2021,"cincinnati-reds","Josh Osich",325102,592612
2021,"cincinnati-reds","Tony Santillan",322035,0
2021,"cincinnati-reds","Alejo Lopez",297499,0
2019,"cleveland-indians","Carlos Santana",18333333,467793
2019,"cleveland-indians","Jason Kipnis",14666668,543401
2019,"cleveland-indians","Francisco Lindor",10550000,596019
2019,"cleveland-indians","Carlos Carrasco",9750000,471911
2019,"cleveland-indians","Brad Hand",6500000,543272
2019,"cleveland-indians","Jose Ramirez",4150000,608070
2019,"cleveland-indians","Yasiel Puig",3129032,624577
2019,"cleveland-indians","Roberto Perez",2625000,547379
2019,"cleveland-indians","Oliver Perez",2500000,424144
2019,"cleveland-indians","Dan Otero",1300000,519096
2019,"cleveland-indians","Tyler Clippard",1274270,461325
2019,"cleveland-indians","Kevin Plawecki",1137500,608700
2019,"cleveland-indians","Mike Clevinger",592200,605182
2019,"cleveland-indians","Adam Cimber",563800,643256
2019,"cleveland-indians","Shane Bieber",559600,669456
2019,"cleveland-indians","Nick Wittgren",519216,621295
2019,"cleveland-indians","Jordan Luplow",518985,656669
2019,"cleveland-indians","Bradley Zimmer",518924,605548
2019,"cleveland-indians","Mike Freeman",498328,502273
2019,"cleveland-indians","Jake Bauers",470028,641343
2019,"cleveland-indians","Jefry Rodriguez",444616,622446
2019,"cleveland-indians","Nick Goody",424593,580792
2019,"cleveland-indians","Oscar Mercado",417760,640458
2019,"cleveland-indians","Greg Allen",370599,656185
2019,"cleveland-indians","Adam Plutko",361064,592644
2019,"cleveland-indians","Zach Plesac",343160,668676
2020,"cleveland-indians","Carlos Santana",8333334,467793
2020,"cleveland-indians","Francisco Lindor",6481481,596019
2020,"cleveland-indians","Carlos Carrasco",3796296,471911
2020,"cleveland-indians","Jose Ramirez",2714815,608070
2020,"cleveland-indians","Brad Hand",2592593,543272
2020,"cleveland-indians","Cesar Hernandez",2407815,514917
2020,"cleveland-indians","Roberto Perez",1513889,547379
2020,"cleveland-indians","Oliver Perez",1111111,424144
2020,"cleveland-indians","Sandy Leon",740741,506702
2020,"cleveland-indians","Delino DeShields",694444,592261
2020,"cleveland-indians","Tyler Naquin",537037,571980
2020,"cleveland-indians","Austin Hedges",464352,595978
2020,"cleveland-indians","Nick Wittgren",416667,621295
2020,"cleveland-indians","Shane Bieber",230815,669456
2020,"cleveland-indians","Franmil Reyes",217185,614177
2020,"cleveland-indians","Mike Freeman",212963,502273
2020,"cleveland-indians","Adam Plutko",212889,592644
2020,"cleveland-indians","Jordan Luplow",212778,656669
2020,"cleveland-indians","Phil Maton",211889,664208
2020,"cleveland-indians","Aaron Civale",208704,650644
2020,"cleveland-indians","James Karinchak",208704,675916
2020,"cleveland-indians","Cam Hill",174440,657611
2020,"cleveland-indians","Oscar Mercado",168010,640458
2020,"cleveland-indians","Zach Plesac",158865,668676
2020,"cleveland-indians","Adam Cimber",157486,643256
2020,"cleveland-indians","Triston McKenzie",115255,663474
2021,"cleveland-indians","Jose Ramirez",9400000,608070
2021,"cleveland-indians","Roberto Perez",5500000,547379
2021,"cleveland-indians","Cesar Hernandez",5000000,514917
2021,"cleveland-indians","Austin Hedges",3280000,595978
2021,"cleveland-indians","Amed Rosario",2400000,642708
2021,"cleveland-indians","Nick Wittgren",2000000,621295
2021,"cleveland-indians","Blake Parker",1612920,453284
2021,"cleveland-indians","Bryan Shaw",1000000,543766
2021,"cleveland-indians","Phil Maton",975000,664208
2021,"cleveland-indians","Franmil Reyes",602400,614177
2021,"cleveland-indians","Zach Plesac",590200,668676
2021,"cleveland-indians","Cal Quantrill",586200,615698
2021,"cleveland-indians","James Karinchak",585000,675916
2021,"cleveland-indians","Emmanuel Clase",571800,661403
2021,"cleveland-indians","Trevor Stephan",570500,663986
2021,"cleveland-indians","Harold Ramirez",482868,623912
2021,"cleveland-indians","Nick Sandlin",478452,680704
2021,"cleveland-indians","Triston McKenzie",436113,663474
2021,"cleveland-indians","Bradley Zimmer",400029,605548
2021,"cleveland-indians","Bobby Bradley",368040,656252
2021,"cleveland-indians","Eli Morgan",361906,669212
2021,"cleveland-indians","Ernie Clement",343504,0
2021,"cleveland-indians","Justin Garza",309767,0
2021,"cleveland-indians","Oscar Mercado",297499,640458
2021,"cleveland-indians","Daniel Johnson",276030,669288
2021,"cleveland-indians","Johnson",269896,0
2019,"colorado-rockies","Nolan Arenado",26050000,571448
2019,"colorado-rockies","Charlie Blackmon",21333333,453568
2019,"colorado-rockies","Wade Davis",18000000,451584
2019,"colorado-rockies","Ian Desmond",15000000,435622
2019,"colorado-rockies","Daniel Murphy",10000000,502517
2019,"colorado-rockies","Jake McGee",8500000,459429
2019,"colorado-rockies","Bryan Shaw",8500000,543766
2019,"colorado-rockies","Trevor Story",5000000,596115
2019,"colorado-rockies","Tony Wolters",960000,547172
2019,"colorado-rockies","David Dahl",560000,621311
2019,"colorado-rockies","Ryan McMahon",560000,641857
2019,"colorado-rockies","Raimel Tapia",560000,606132
2019,"colorado-rockies","Carlos Estevez",540104,608032
2019,"colorado-rockies","Antonio Senzatela",454661,622608
2019,"colorado-rockies","Garrett Hampson",449250,641658
2019,"colorado-rockies","Kyle Freeland",434434,607536
2019,"colorado-rockies","Jairo Diaz",390904,545064
2019,"colorado-rockies","Peter Lambert",346144,663567
2019,"colorado-rockies","Jesus Tinoco",253640,622786
2019,"colorado-rockies","Yency Almonte",250656,622075
2019,"colorado-rockies","Pat Valaika",238720,642162
2019,"colorado-rockies","Johnson",233610,0
2019,"colorado-rockies","Yonder Alonso",205896,475174
2019,"colorado-rockies","Chi Chi Gonzalez",205896,592346
2019,"colorado-rockies","Jeff Hoffman",199928,656546
2019,"colorado-rockies","Sam Howard",158152,607572
2020,"colorado-rockies","Charlie Blackmon",8111111,453568
2020,"colorado-rockies","Trevor Story",3962963,596115
2020,"colorado-rockies","Daniel Murphy",2962963,502517
2020,"colorado-rockies","German Marquez",1966667,608566
2020,"colorado-rockies","Kyle Freeland",1064815,607536
2020,"colorado-rockies","Tony Wolters",703704,547172
2020,"colorado-rockies","Kevin Pillar",657832,607680
2020,"colorado-rockies","Mychal Givens",517012,571710
2020,"colorado-rockies","Carlos Estevez",400000,608032
2020,"colorado-rockies","Drew Butera",370370,460077
2020,"colorado-rockies","Matt Kemp",370370,461314
2020,"colorado-rockies","Elias Diaz",212963,553869
2020,"colorado-rockies","Jairo Diaz",212407,545064
2020,"colorado-rockies","Ryan McMahon",212407,641857
2020,"colorado-rockies","Antonio Senzatela",212407,622608
2020,"colorado-rockies","Raimel Tapia",212407,606132
2020,"colorado-rockies","Garrett Hampson",210556,641658
2020,"colorado-rockies","Jeff Hoffman",210556,656546
2020,"colorado-rockies","Tyler Kinley",210556,641755
2020,"colorado-rockies","Yency Almonte",209444,622075
2020,"colorado-rockies","Daniel Bard",208704,453268
2020,"colorado-rockies","Sam Hilliard",196938,656541
2020,"colorado-rockies","Josh Fuentes",168804,0
2020,"colorado-rockies","Ryan Castellani",161980,624418
2020,"colorado-rockies","Ashton Goudeau",143290,623485
2020,"colorado-rockies","Ramos",28607,0
2021,"colorado-rockies","Charlie Blackmon",21333333,453568
2021,"colorado-rockies","Trevor Story",18500000,596115
2021,"colorado-rockies","German Marquez",7800000,608566
2021,"colorado-rockies","Jon Gray",6000000,592351
2021,"colorado-rockies","Kyle Freeland",5025000,607536
2021,"colorado-rockies","Mychal Givens",4050000,571710
2021,"colorado-rockies","Antonio Senzatela",3000000,622608
2021,"colorado-rockies","Daniel Bard",2925000,453268
2021,"colorado-rockies","Ryan McMahon",2375000,641857
2021,"colorado-rockies","Raimel Tapia",1950000,606132
2021,"colorado-rockies","Carlos Estevez",1450000,608032
2021,"colorado-rockies","Elias Diaz",1200000,553869
2021,"colorado-rockies","Chi Chi Gonzalez",1100000,592346
2021,"colorado-rockies","Jhoulys Chacin",1000000,468504
2021,"colorado-rockies","Cron",1000000,0
2021,"colorado-rockies","Chris Owings",1000000,572008
2021,"colorado-rockies","Matt Adams",844086,571431
2021,"colorado-rockies","Garrett Hampson",580500,641658
2021,"colorado-rockies","Tyler Kinley",580500,641755
2021,"colorado-rockies","Yency Almonte",575500,622075
2021,"colorado-rockies","Josh Fuentes",575500,0
2021,"colorado-rockies","Brendan Rodgers",575500,663898
2021,"colorado-rockies","Yonathan Daza",572500,602074
2021,"colorado-rockies","Dom Nunez",572500,624513
2021,"colorado-rockies","Lucas Gilbreath",450849,656458
2021,"colorado-rockies","Justin Lawrence",392576,664875
2019,"detroit-tigers","Miguel Cabrera",30000000,408234
2019,"detroit-tigers","Jordan Zimmermann",25000000,519455
2019,"detroit-tigers","Jordy Mercer",5250000,474568
2019,"detroit-tigers","Matt Boyd",2600000,0
2019,"detroit-tigers","Daniel Norris",1275000,596057
2019,"detroit-tigers","Gordon Beckham",700000,493596
2019,"detroit-tigers","Buck Farmer",570800,571656
2019,"detroit-tigers","Joe Jimenez",569200,641729
2019,"detroit-tigers","Spencer Turnbull",556100,605513
2019,"detroit-tigers","Grayson Greiner",528528,606988
2019,"detroit-tigers","Christin Stewart",523425,621514
2019,"detroit-tigers","Brandon Dixon",492360,641525
2019,"detroit-tigers","Victor Alcantara",429858,622505
2019,"detroit-tigers","Nick Ramirez",426712,598286
2019,"detroit-tigers","Harold Castro",390904,605612
2019,"detroit-tigers","Ronny Rodriguez",378968,500135
2019,"detroit-tigers","Drew VerHagen",320355,572403
2019,"detroit-tigers","Gregory Soto",313320,642397
2019,"detroit-tigers","Dawel Lugo",283480,608475
2019,"detroit-tigers","Jose Cisnero",274528,542585
2019,"detroit-tigers","Victor Reyes",250656,622682
2019,"detroit-tigers","Zac Reininger",217832,643617
2019,"detroit-tigers","Jake Rogers",185008,668670
2019,"detroit-tigers","Travis Demeritte",179040,641513
2019,"detroit-tigers","Tyler Alexander",173072,641302
2019,"detroit-tigers","Matt Hall",164120,664180
2020,"detroit-tigers","Miguel Cabrera",11111111,408234
2020,"detroit-tigers","Jordan Zimmermann",9259259,519455
2020,"detroit-tigers","Matt Boyd",1962963,0
2020,"detroit-tigers","Austin Romine",1537037,519222
2020,"detroit-tigers","Daniel Norris",1097222,596057
2020,"detroit-tigers","Michael Fulmer",1037037,605242
2020,"detroit-tigers","Buck Farmer",425926,571656
2020,"detroit-tigers","Niko Goodrum",258593,592348
2020,"detroit-tigers","Joe Jimenez",216630,641729
2020,"detroit-tigers","Jeimer Candelario",216037,600869
2020,"detroit-tigers","Victor Reyes",212556,622682
2020,"detroit-tigers","Spencer Turnbull",212407,605513
2020,"detroit-tigers","Jose Cisnero",211556,542585
2020,"detroit-tigers","Harold Castro",211370,605612
2020,"detroit-tigers","Gregory Soto",210296,642397
2020,"detroit-tigers","Tyler Alexander",209852,641302
2020,"detroit-tigers","Bryan Garcia",209037,650530
2020,"detroit-tigers","Rony Garcia",208704,665621
2020,"detroit-tigers","Casey Mize",130830,663554
2020,"detroit-tigers","Isaac Paredes",130830,670623
2020,"detroit-tigers","Tarik Skubal",130830,669373
2020,"detroit-tigers","Jorge Bonifacio",124600,593528
2020,"detroit-tigers","Derek Hill",80990,656537
2020,"detroit-tigers","Daz Cameron",59185,663662
2020,"detroit-tigers","Sergio Alcantara",56070,642727
2020,"detroit-tigers","Nick Ramirez",56070,598286
2021,"detroit-tigers","Miguel Cabrera",30000000,408234
2021,"detroit-tigers","Robbie Grossman",5000000,543257
2021,"detroit-tigers","Jonathan Schoop",4500000,570731
2021,"detroit-tigers","Daniel Norris",3475000,596057
2021,"detroit-tigers","Jose Urena",3250000,570632
2021,"detroit-tigers","Jeimer Candelario",2850000,600869
2021,"detroit-tigers","Niko Goodrum",2100000,592348
2021,"detroit-tigers","Buck Farmer",1850000,571656
2021,"detroit-tigers","Nomar Mazara",1750000,608577
2021,"detroit-tigers","Joe Jimenez",1500000,641729
2021,"detroit-tigers","Jose Cisnero",970000,542585
2021,"detroit-tigers","Derek Holland",925000,502706
2021,"detroit-tigers","Wily Peralta",887150,503449
2021,"detroit-tigers","Erasmo Ramirez",640849,541640
2021,"detroit-tigers","Harold Castro",581700,605612
2021,"detroit-tigers","Gregory Soto",579600,642397
2021,"detroit-tigers","Tyler Alexander",578800,641302
2021,"detroit-tigers","Willi Castro",578500,650489
2021,"detroit-tigers","Tarik Skubal",574300,669373
2021,"detroit-tigers","Casey Mize",574100,663554
2021,"detroit-tigers","Akil Baddoo",570500,668731
2021,"detroit-tigers","Kyle Funkhouser",460050,608335
2021,"detroit-tigers","Jake Rogers",456983,668670
2021,"detroit-tigers","Eric Haase",441648,606992
2021,"detroit-tigers","Zack Short",334303,670097
2021,"detroit-tigers","Ian Krol",269896,571871
2019,"houston-astros","Justin Verlander",20000000,434378
2019,"houston-astros","Michael Brantley",16000000,488726
2019,"houston-astros","Gerrit Cole",13500000,543037
2019,"houston-astros","Josh Reddick",13000000,502210
2019,"houston-astros","George Springer",12000000,543807
2019,"houston-astros","Yulieski Gurriel",10400000,0
2019,"houston-astros","Jose Altuve",9500000,514888
2019,"houston-astros","Joe Smith",8000000,501925
2019,"houston-astros","Roberto Osuna",6500000,532077
2019,"houston-astros","Robinson Chirinos",5750000,455139
2019,"houston-astros","Carlos Correa",5000000,621043
2019,"houston-astros","Wade Miley",5000000,489119
2019,"houston-astros","Zack Greinke",4537635,425844
2019,"houston-astros","Hector Rondon",4500000,444468
2019,"houston-astros","Will Harris",4225000,501789
2019,"houston-astros","Brad Peacock",3110000,502748
2019,"houston-astros","Ryan Pressly",2900000,519151
2019,"houston-astros","Alex Bregman",2307166,608324
2019,"houston-astros","Jake Marisnick",2212500,545350
2019,"houston-astros","Aledmys Diaz",2000000,649557
2019,"houston-astros","Chris Devenski",1525000,606965
2019,"houston-astros","Martin Maldonado",806452,455117
2019,"houston-astros","Josh James",566800,657624
2019,"houston-astros","Yordan Alvarez",337192,670541
2019,"houston-astros","Cy Sneed",202912,605482
2019,"houston-astros","Joseph Biagini",183882,0
2020,"houston-astros","Jose Altuve",12703704,514888
2020,"houston-astros","George Springer",7777778,543807
2020,"houston-astros","Zack Greinke",6950617,425844
2020,"houston-astros","Michael Brantley",6555556,488726
2020,"houston-astros","Alex Bregman",5740741,608324
2020,"houston-astros","Josh Reddick",4814815,502210
2020,"houston-astros","Yulieski Gurriel",3474074,0
2020,"houston-astros","Ryan Pressly",3240741,519151
2020,"houston-astros","Carlos Correa",2962963,621043
2020,"houston-astros","Lance McCullers",1518519,0
2020,"houston-astros","Martin Maldonado",1296296,455117
2020,"houston-astros","Aledmys Diaz",962963,649557
2020,"houston-astros","Dustin Garneau",250041,572863
2020,"houston-astros","Josh James",218778,657624
2020,"houston-astros","Framber Valdez",215630,664285
2020,"houston-astros","Jose Urquidy",212815,664353
2020,"houston-astros","Abraham Toro",212481,647351
2020,"houston-astros","Myles Straw",211593,664702
2020,"houston-astros","Kyle Tucker",210630,663656
2020,"houston-astros","Cy Sneed",210481,605482
2020,"houston-astros","Cristian Javier",208704,664299
2020,"houston-astros","Enoli Paredes",208704,660600
2020,"houston-astros","Blake Taylor",208704,642130
2020,"houston-astros","Andre Scrubb",193129,668687
2020,"houston-astros","Jack Mayfield",180670,608686
2020,"houston-astros","Brooks Raley",152635,548384
2021,"houston-astros","Jose Altuve",29000000,514888
2021,"houston-astros","Zack Greinke",24666667,425844
2021,"houston-astros","Michael Brantley",16000000,488726
2021,"houston-astros","Jake Odorizzi",9000000,543606
2021,"houston-astros","Ryan Pressly",8750000,519151
2021,"houston-astros","Lance McCullers",7083333,0
2021,"houston-astros","Yulieski Gurriel",6500000,0
2021,"houston-astros","Joe Smith",4000000,501925
2021,"houston-astros","Martin Maldonado",3500000,455117
2021,"houston-astros","Jason Castro",3500000,488771
2021,"houston-astros","Ryne Stanek",1100000,592773
2021,"houston-astros","Framber Valdez",637300,664285
2021,"houston-astros","Kyle Tucker",624300,663656
2021,"houston-astros","Yordan Alvarez",609000,670541
2021,"houston-astros","Blake Taylor",599100,642130
2021,"houston-astros","Myles Straw",590400,664702
2021,"houston-astros","Cristian Javier",580290,664299
2021,"houston-astros","Luis Garcia",580100,472610
2021,"houston-astros","Bryan Abreu",574100,650556
2021,"houston-astros","Chas McCormick",570500,676801
2021,"houston-astros","Brandon Bielak",566720,656232
2021,"houston-astros","Robel Garcia",558659,596825
2021,"houston-astros","Andre Scrubb",514206,668687
2021,"houston-astros","Taylor Jones",423246,622100
2021,"houston-astros","Abraham Toro",371107,647351
2021,"houston-astros","Justin Verlander",33000000,434378
2019,"kansas-city-royals","Alex Gordon",20000000,460086
2019,"kansas-city-royals","Ian Kennedy",16500000,453178
2019,"kansas-city-royals","Danny Duffy",15250000,518633
2019,"kansas-city-royals","Jorge Soler",4666667,624585
2019,"kansas-city-royals","Whit Merrifield",1000000,593160
2019,"kansas-city-royals","Mike Montgomery",996989,543557
2019,"kansas-city-royals","Jesse Hahn",800000,534910
2019,"kansas-city-royals","Scott Barlow",604635,605130
2019,"kansas-city-royals","Jake Junis",578250,0
2019,"kansas-city-royals","Brad Keller",578175,641745
2019,"kansas-city-royals","Adalberto Mondesi",576000,609275
2019,"kansas-city-royals","Hunter Dozier",567225,641531
2019,"kansas-city-royals","Jorge Lopez",562250,605347
2019,"kansas-city-royals","Cheslor Cuthbert",557540,596144
2019,"kansas-city-royals","Cameron Gallagher",557125,0
2019,"kansas-city-royals","Glenn Sparkman",480424,642098
2019,"kansas-city-royals","Kevin McCarthy",447696,641838
2019,"kansas-city-royals","Ryan O",428714,0
2019,"kansas-city-royals","Hearn",414776,0
2019,"kansas-city-royals","Nicholas Lopez",397150,0
2019,"kansas-city-royals","Eric Skoglund",339020,607215
2019,"kansas-city-royals","Tim Hill",313320,657612
2019,"kansas-city-royals","Jake Newberry",259608,623470
2019,"kansas-city-royals","Humberto Arteaga",238720,600858
2019,"kansas-city-royals","Bubba Starling",226784,605490
2019,"kansas-city-royals","Meibrys Viloria",214848,650619
2020,"kansas-city-royals","Salvador Perez",6014815,521692
2020,"kansas-city-royals","Danny Duffy",5648148,518633
2020,"kansas-city-royals","Jorge Soler",2703704,624585
2020,"kansas-city-royals","Whit Merrifield",1851852,593160
2020,"kansas-city-royals","Maikel Franco",1482593,596748
2020,"kansas-city-royals","Alex Gordon",1481481,460086
2020,"kansas-city-royals","Greg Holland",1250000,518813
2020,"kansas-city-royals","Mike Montgomery",1148148,543557
2020,"kansas-city-royals","Jesse Hahn",259259,534910
2020,"kansas-city-royals","Scott Barlow",240741,605130
2020,"kansas-city-royals","Brad Keller",227037,641745
2020,"kansas-city-royals","Hunter Dozier",226111,641531
2020,"kansas-city-royals","Adalberto Mondesi",223889,609275
2020,"kansas-city-royals","Cameron Gallagher",215000,0
2020,"kansas-city-royals","Ryan O",213685,0
2020,"kansas-city-royals","Hearn",211574,0
2020,"kansas-city-royals","Nicholas Lopez",211519,0
2020,"kansas-city-royals","Franchy Cordero",209611,614173
2020,"kansas-city-royals","Josh Staumont",208704,622251
2020,"kansas-city-royals","Tyler Zuber",202474,676604
2020,"kansas-city-royals","Brady Singer",201660,663903
2020,"kansas-city-royals","Jake Junis",195858,0
2020,"kansas-city-royals","Jake Newberry",183784,623470
2020,"kansas-city-royals","Kris Bubic",161980,663460
2020,"kansas-city-royals","Nick Heath",150096,670084
2020,"kansas-city-royals","Chance Adams",90335,664856
2021,"kansas-city-royals","Danny Duffy",15500000,518633
2021,"kansas-city-royals","Salvador Perez",14200000,521692
2021,"kansas-city-royals","Jorge Soler",8050000,624585
2021,"kansas-city-royals","Whit Merrifield",7250000,593160
2021,"kansas-city-royals","Mike Minor",7000000,501985
2021,"kansas-city-royals","Carlos Santana",7000000,467793
2021,"kansas-city-royals","Andrew Benintendi",3800000,643217
2021,"kansas-city-royals","Brad Keller",3350000,641745
2021,"kansas-city-royals","Greg Holland",2750000,518813
2021,"kansas-city-royals","Hunter Dozier",2500000,641531
2021,"kansas-city-royals","Michael Taylor",1750000,0
2021,"kansas-city-royals","Hanser Alberto",1650000,593643
2021,"kansas-city-royals","Jarrod Dyson",1500000,502481
2021,"kansas-city-royals","Ervin Santana",1500000,429722
2021,"kansas-city-royals","Scott Barlow",650000,605130
2021,"kansas-city-royals","Nicholas Lopez",597500,0
2021,"kansas-city-royals","Brady Singer",593700,663903
2021,"kansas-city-royals","Josh Staumont",588700,622251
2021,"kansas-city-royals","Kyle Zimmer",588700,622092
2021,"kansas-city-royals","Anthony Swarzak",575232,461872
2021,"kansas-city-royals","Jake Brentz",570500,641394
2021,"kansas-city-royals","Kris Bubic",475385,663460
2021,"kansas-city-royals","Ryan O",426313,0
2021,"kansas-city-royals","Hearn",404844,0
2021,"kansas-city-royals","Carlos Hernandez",355772,672578
2021,"kansas-city-royals","Sebastian Rivero",297499,665861
2019,"los-angeles-angels","Albert Pujols",28000000,405395
2019,"los-angeles-angels","Justin Upton",18000000,457708
2019,"los-angeles-angels","Mike Trout",17666667,545361
2019,"los-angeles-angels","Andrelton Simmons",13000000,592743
2019,"los-angeles-angels","Kole Calhoun",10500000,594777
2019,"los-angeles-angels","Trevor Cahill",9000000,502239
2019,"los-angeles-angels","Andrew Heaney",3400000,571760
2019,"los-angeles-angels","Justin Bour",2500000,571506
2019,"los-angeles-angels","Luis Garcia",1675000,472610
2019,"los-angeles-angels","Hansel Robles",1400000,570663
2019,"los-angeles-angels","Tommy La Stella",1350000,600303
2019,"los-angeles-angels","Shohei Ohtani",650000,660271
2019,"los-angeles-angels","Brian Goodwin",583500,571718
2019,"los-angeles-angels","Kevan Smith",572500,607345
2019,"los-angeles-angels","Noe Ramirez",569000,598287
2019,"los-angeles-angels","Keynan Middleton",563500,641871
2019,"los-angeles-angels","David Fletcher",561500,664058
2019,"los-angeles-angels","Ty Buttrey",557250,621142
2019,"los-angeles-angels","Justin Anderson",516249,605121
2019,"los-angeles-angels","Taylor Cole",335664,518566
2019,"los-angeles-angels","Luke Bard",299827,572703
2019,"los-angeles-angels","Michael Hermosillo",293216,641684
2019,"los-angeles-angels","Jose Suarez",265576,660761
2019,"los-angeles-angels","Matt Thaiss",265576,642136
2019,"los-angeles-angels","Jaime Barria",251490,642545
2019,"los-angeles-angels","Dillon Peters",214848,596071
2020,"los-angeles-angels","Mike Trout",15000000,545361
2020,"los-angeles-angels","Albert Pujols",10740741,405395
2020,"los-angeles-angels","Anthony Rendon",10015872,543685
2020,"los-angeles-angels","Justin Upton",7777778,457708
2020,"los-angeles-angels","Julio Teheran",3333333,527054
2020,"los-angeles-angels","Dylan Bundy",1851852,605164
2020,"los-angeles-angels","Andrew Heaney",1592593,571760
2020,"los-angeles-angels","Hansel Robles",1425926,570663
2020,"los-angeles-angels","Cam Bedrosian",1037037,592135
2020,"los-angeles-angels","Matt Andriese",516667,542882
2020,"los-angeles-angels","Noe Ramirez",333333,598287
2020,"los-angeles-angels","Max Stassi",296296,545358
2020,"los-angeles-angels","Shohei Ohtani",259259,660271
2020,"los-angeles-angels","David Fletcher",219815,664058
2020,"los-angeles-angels","Felix Pena",217593,570240
2020,"los-angeles-angels","Ty Buttrey",214259,621142
2020,"los-angeles-angels","Mike Mayers",212222,594577
2020,"los-angeles-angels","Griffin Canning",211296,656288
2020,"los-angeles-angels","Jacob Barnes",208704,606930
2020,"los-angeles-angels","Hoby Milner",208704,571948
2020,"los-angeles-angels","Jordon Adell",174440,0
2020,"los-angeles-angels","Taylor Ward",159732,621493
2020,"los-angeles-angels","Anthony Bemboom",137060,621532
2020,"los-angeles-angels","Jared Walsh",133945,665120
2020,"los-angeles-angels","Patrick Sandoval",121953,663776
2020,"los-angeles-angels","Luke Bard",90335,572703
2021,"los-angeles-angels","Raisel Iglesias",9125000,628452
2021,"los-angeles-angels","Dylan Bundy",8325000,605164
2021,"los-angeles-angels","Jose Quintana",8000000,500779
2021,"los-angeles-angels","Andrew Heaney",6750000,571760
2021,"los-angeles-angels","Alex Cobb",5000000,502171
2021,"los-angeles-angels","Jose Iglesias",3500000,578428
2021,"los-angeles-angels","Shohei Ohtani",3000000,660271
2021,"los-angeles-angels","David Fletcher",2000000,664058
2021,"los-angeles-angels","Max Stassi",1600000,545358
2021,"los-angeles-angels","Kurt Suzuki",1500000,435559
2021,"los-angeles-angels","Juan Lagares",1216320,501571
2021,"los-angeles-angels","Mike Mayers",1200000,594577
2021,"los-angeles-angels","Alexander Claudio",1125000,0
2021,"los-angeles-angels","Steve Cishek",1000000,518553
2021,"los-angeles-angels","Tony Watson",1000000,453265
2021,"los-angeles-angels","Junior Guerra",750000,448855
2021,"los-angeles-angels","Jared Walsh",590500,665120
2021,"los-angeles-angels","Jose Rojas",481519,670351
2021,"los-angeles-angels","Taylor Ward",479425,621493
2021,"los-angeles-angels","Patrick Sandoval",469251,663776
2021,"los-angeles-angels","Philip Gosselin",466184,0
2021,"los-angeles-angels","Jose Suarez",401777,660761
2021,"los-angeles-angels","Luis Rengifo",361906,650859
2021,"los-angeles-angels","Kean Wong",340437,642221
2021,"los-angeles-angels","Andrew Wantz",282164,0
2021,"los-angeles-angels","Jack Mayfield",272963,608686
2019,"los-angeles-dodgers","Clayton Kershaw",31000000,477132
2019,"los-angeles-dodgers","Kenley Jansen",19333334,445276
2019,"los-angeles-dodgers","Justin Turner",19000000,457759
2019,"los-angeles-dodgers","Rich Hill",18666668,448179
2019,"los-angeles-dodgers","Hyun",17900000,0
2019,"los-angeles-dodgers","Kenta Maeda",8525000,628317
2019,"los-angeles-dodgers","Joc Pederson",5000000,592626
2019,"los-angeles-dodgers","David Freese",4500000,501896
2019,"los-angeles-dodgers","Corey Seager",4000000,608369
2019,"los-angeles-dodgers","Pollock",4000000,0
